1.0, 1.1875149552208284, 1.4088727525063547, 1.6718287873205955, 1.980607848541983, 2.332686430201166
1009.9094160877752, 1199.282535022567, 1422.8338588256697, 1688.3956344016758, 2000.2345158198984, 2355.8019906403374
1.0, 1.1163286375768127, 1.2755947582601885, 1.4788068037011086, 1.7276027702896057, 2.019265836054403
1177.8517250917128, 1314.869611539131, 1502.4614865347103, 1741.8151448167125, 2034.8599032588343, 2378.395748415438
1.0, 2.218197659054722, 4.15506849658544, 6.9284243241582075, 10.50979100450461, 14.655322844635354
148.2827468043555, 328.9204418396254, 616.1249698339328, 1027.3657898122892, 1558.4206784876503, 2173.1315267071514
1.0, 2.2626872512876512, 4.263448382365678, 7.103883238374928, 10.756878896626727, 14.974586764760922
141.46501030497546, 320.0910753203442, 603.1287693460919, 1004.9509155220512, 1521.721983960673, 2118.3800709896527
1.0, 2.2233589545746284, 4.246487436191183, 7.293986244380113, 11.46471058711033, 16.58247684302483
166.57826824830414, 370.3632843474016, 707.3725232589087, 1215.019597215791, 1909.7716355688372, 2762.280275778683
1.0, 2.2127701773655923, 4.21546340324365, 7.222698771055608, 11.329312771805252, 16.35905981701088
169.33692459289648, 374.70369666596713, 713.8336084391842, 1223.0695971514483, 1918.470982528525, 2770.192878643853
1.0, 2.2127701773655923, 4.21546340324365, 7.222698771055608, 11.329312771805252, 16.35905981701088
169.33692459289648, 374.70369666596713, 713.8336084391842, 1223.0695971514483, 1918.470982528525, 2770.192878643853
1.0, 2.2233589545746284, 4.246487436191183, 7.293986244380113, 11.46471058711033, 16.58247684302483
166.57826824830414, 370.3632843474016, 707.3725232589087, 1215.019597215791, 1909.7716355688372, 2762.280275778683
1.0, 2.64096527314922, 5.7477784894522115, 10.919875198878426, 18.48061049269022, 28.051857795842373
148.78443510668677, 392.9345263018833, 855.1799756715124, 1624.7074629006447, 2749.627192581622, 4173.679815847513
1.0, 2.7201378523413737, 6.049098459252179, 11.639738278863328, 19.834123746090192, 30.24582586074688
141.31830178510396, 384.40526191426306, 854.8483215924067, 1644.9080467920344, 2802.924685193072, 4274.288746728729

